,brand,prix,Segment de marché,min,max
194,zara,39.0,entrée de gamme / mass market,23.0,80.0
195,zara,28.0,entrée de gamme / mass market,23.0,80.0
196,zara,26.0,entrée de gamme / mass market,23.0,80.0
197,zara,22.0,entrée de gamme / mass market,23.0,80.0
198,zara,33.0,entrée de gamme / mass market,23.0,80.0
199,zara,22.0,entrée de gamme / mass market,23.0,80.0
200,zara,28.0,entrée de gamme / mass market,23.0,80.0
201,zara,22.0,entrée de gamme / mass market,23.0,80.0
202,zara,40.0,entrée de gamme / mass market,23.0,80.0
203,zara,21.04,entrée de gamme / mass market,23.0,80.0
204,zara,25.0,entrée de gamme / mass market,23.0,80.0
205,zara,25.0,entrée de gamme / mass market,23.0,80.0
206,zara,22.04,entrée de gamme / mass market,23.0,80.0
207,zara,35.0,entrée de gamme / mass market,23.0,80.0
208,zara,32.0,entrée de gamme / mass market,23.0,80.0
209,zara,25.29,entrée de gamme / mass market,23.0,80.0
210,zara,22.0,entrée de gamme / mass market,23.0,80.0
211,zara,22.0,entrée de gamme / mass market,23.0,80.0
212,zara,26.0,entrée de gamme / mass market,23.0,80.0
213,zara,40.0,entrée de gamme / mass market,23.0,80.0
214,zara,27.0,entrée de gamme / mass market,23.0,80.0
215,zara,19.0,entrée de gamme / mass market,23.0,80.0
216,zara,19.0,entrée de gamme / mass market,23.0,80.0
217,zara,25.0,entrée de gamme / mass market,23.0,80.0
218,zara,25.0,entrée de gamme / mass market,23.0,80.0
219,zara,23.0,entrée de gamme / mass market,23.0,80.0
220,zara,22.04,entrée de gamme / mass market,23.0,80.0
221,zara,35.0,entrée de gamme / mass market,23.0,80.0
222,zara,30.0,entrée de gamme / mass market,23.0,80.0
223,zara,28.0,entrée de gamme / mass market,23.0,80.0
224,zara,28.0,entrée de gamme / mass market,23.0,80.0
225,zara,27.89,entrée de gamme / mass market,23.0,80.0
226,zara,18.97,entrée de gamme / mass market,23.0,80.0
227,zara,59.44,entrée de gamme / mass market,23.0,80.0
228,zara,20.0,entrée de gamme / mass market,23.0,80.0
229,zara,20.0,entrée de gamme / mass market,23.0,80.0
230,zara,20.0,entrée de gamme / mass market,23.0,80.0
231,zara,20.0,entrée de gamme / mass market,23.0,80.0
232,zara,25.0,entrée de gamme / mass market,23.0,80.0
233,zara,25.0,entrée de gamme / mass market,23.0,80.0
234,zara,25.0,entrée de gamme / mass market,23.0,80.0
235,zara,18.0,entrée de gamme / mass market,23.0,80.0
236,zara,17.0,entrée de gamme / mass market,23.0,80.0
237,zara,17.0,entrée de gamme / mass market,23.0,80.0
238,zara,20.0,entrée de gamme / mass market,23.0,80.0
239,zara,24.0,entrée de gamme / mass market,23.0,80.0
240,zara,25.0,entrée de gamme / mass market,23.0,80.0
241,zara,18.0,entrée de gamme / mass market,23.0,80.0
242,zara,30.0,entrée de gamme / mass market,23.0,80.0
243,zara,18.0,entrée de gamme / mass market,23.0,80.0
244,zara,30.0,entrée de gamme / mass market,23.0,80.0
245,zara,32.0,entrée de gamme / mass market,23.0,80.0
246,zara,40.0,entrée de gamme / mass market,23.0,80.0
247,zara,38.0,entrée de gamme / mass market,23.0,80.0
248,zara,20.0,entrée de gamme / mass market,23.0,80.0
249,zara,32.0,entrée de gamme / mass market,23.0,80.0
250,zara,32.0,entrée de gamme / mass market,23.0,80.0
251,zara,24.0,entrée de gamme / mass market,23.0,80.0
252,zara,65.0,entrée de gamme / mass market,23.0,80.0
253,zara,23.0,entrée de gamme / mass market,23.0,80.0
254,zara,30.0,entrée de gamme / mass market,23.0,80.0
255,zara,40.0,entrée de gamme / mass market,23.0,80.0
256,zara,49.0,entrée de gamme / mass market,23.0,80.0
257,zara,35.0,entrée de gamme / mass market,23.0,80.0
258,zara,42.0,entrée de gamme / mass market,23.0,80.0
259,zara,43.0,entrée de gamme / mass market,23.0,80.0
260,zara,25.0,entrée de gamme / mass market,23.0,80.0
261,zara,39.0,entrée de gamme / mass market,23.0,80.0
262,zara,56.91,entrée de gamme / mass market,23.0,80.0
263,zara,30.0,entrée de gamme / mass market,23.0,80.0
264,zara,17.0,entrée de gamme / mass market,23.0,80.0
265,zara,36.0,entrée de gamme / mass market,23.0,80.0
266,zara,40.0,entrée de gamme / mass market,23.0,80.0
267,zara,25.0,entrée de gamme / mass market,23.0,80.0
268,zara,25.0,entrée de gamme / mass market,23.0,80.0
269,zara,30.0,entrée de gamme / mass market,23.0,80.0
270,zara,82.21,entrée de gamme / mass market,23.0,80.0
271,zara,37.0,entrée de gamme / mass market,23.0,80.0
272,zara,45.0,entrée de gamme / mass market,23.0,80.0
273,zara,30.0,entrée de gamme / mass market,23.0,80.0
274,zara,24.0,entrée de gamme / mass market,23.0,80.0
275,zara,49.0,entrée de gamme / mass market,23.0,80.0
276,zara,27.0,entrée de gamme / mass market,23.0,80.0
277,zara,30.0,entrée de gamme / mass market,23.0,80.0
278,zara,56.91,entrée de gamme / mass market,23.0,80.0
279,zara,35.41,entrée de gamme / mass market,23.0,80.0
280,zara,32.0,entrée de gamme / mass market,23.0,80.0
281,zara,20.0,entrée de gamme / mass market,23.0,80.0
282,zara,29.0,entrée de gamme / mass market,23.0,80.0
283,zara,32.0,entrée de gamme / mass market,23.0,80.0
284,zara,45.0,entrée de gamme / mass market,23.0,80.0
285,zara,25.0,entrée de gamme / mass market,23.0,80.0
286,zara,30.0,entrée de gamme / mass market,23.0,80.0
287,zara,30.0,entrée de gamme / mass market,23.0,80.0
288,zara,37.0,entrée de gamme / mass market,23.0,80.0
289,zara,38.0,entrée de gamme / mass market,23.0,80.0
290,zara,25.0,entrée de gamme / mass market,23.0,80.0
291,zara,28.0,entrée de gamme / mass market,23.0,80.0
292,zara,35.0,entrée de gamme / mass market,23.0,80.0
293,zara,30.0,entrée de gamme / mass market,23.0,80.0
294,zara,27.0,entrée de gamme / mass market,23.0,80.0
295,zara,25.0,entrée de gamme / mass market,23.0,80.0
296,zara,30.0,entrée de gamme / mass market,23.0,80.0
297,zara,30.0,entrée de gamme / mass market,23.0,80.0
298,zara,25.0,entrée de gamme / mass market,23.0,80.0
299,zara,35.0,entrée de gamme / mass market,23.0,80.0
300,zara,32.0,entrée de gamme / mass market,23.0,80.0
301,zara,61.13,entrée de gamme / mass market,23.0,80.0
302,zara,35.0,entrée de gamme / mass market,23.0,80.0
303,zara,30.0,entrée de gamme / mass market,23.0,80.0
304,zara,22.0,entrée de gamme / mass market,23.0,80.0
305,zara,35.0,entrée de gamme / mass market,23.0,80.0
306,zara,45.9,entrée de gamme / mass market,23.0,80.0
307,zara,21.0,entrée de gamme / mass market,23.0,80.0
308,zara,69.56,entrée de gamme / mass market,23.0,80.0
309,zara,45.0,entrée de gamme / mass market,23.0,80.0
310,zara,37.0,entrée de gamme / mass market,23.0,80.0
311,zara,30.0,entrée de gamme / mass market,23.0,80.0
312,zara,32.0,entrée de gamme / mass market,23.0,80.0
313,zara,40.0,entrée de gamme / mass market,23.0,80.0
314,zara,22.0,entrée de gamme / mass market,23.0,80.0
315,zara,40.0,entrée de gamme / mass market,23.0,80.0
316,zara,36.68,entrée de gamme / mass market,23.0,80.0
317,zara,25.0,entrée de gamme / mass market,23.0,80.0
318,zara,25.0,entrée de gamme / mass market,23.0,80.0
319,zara,45.0,entrée de gamme / mass market,23.0,80.0
320,zara,75.0,entrée de gamme / mass market,23.0,80.0
321,zara,56.91,entrée de gamme / mass market,23.0,80.0
322,zara,66.0,entrée de gamme / mass market,23.0,80.0
323,zara,25.0,entrée de gamme / mass market,23.0,80.0
324,zara,40.0,entrée de gamme / mass market,23.0,80.0
325,zara,29.0,entrée de gamme / mass market,23.0,80.0
326,zara,46.0,entrée de gamme / mass market,23.0,80.0
327,zara,28.0,entrée de gamme / mass market,23.0,80.0
328,zara,40.0,entrée de gamme / mass market,23.0,80.0
329,zara,22.0,entrée de gamme / mass market,23.0,80.0
330,zara,60.0,entrée de gamme / mass market,23.0,80.0
331,zara,69.0,entrée de gamme / mass market,23.0,80.0
332,zara,27.0,entrée de gamme / mass market,23.0,80.0
333,zara,49.0,entrée de gamme / mass market,23.0,80.0
334,zara,42.0,entrée de gamme / mass market,23.0,80.0
335,zara,75.0,entrée de gamme / mass market,23.0,80.0
336,zara,49.0,entrée de gamme / mass market,23.0,80.0
337,zara,35.0,entrée de gamme / mass market,23.0,80.0
338,zara,35.0,entrée de gamme / mass market,23.0,80.0
339,zara,75.0,entrée de gamme / mass market,23.0,80.0
340,zara,49.0,entrée de gamme / mass market,23.0,80.0
341,zara,33.0,entrée de gamme / mass market,23.0,80.0
342,zara,35.0,entrée de gamme / mass market,23.0,80.0
343,zara,45.0,entrée de gamme / mass market,23.0,80.0
344,zara,29.0,entrée de gamme / mass market,23.0,80.0
345,zara,32.0,entrée de gamme / mass market,23.0,80.0
346,zara,50.0,entrée de gamme / mass market,23.0,80.0
347,zara,45.0,entrée de gamme / mass market,23.0,80.0
348,zara,50.0,entrée de gamme / mass market,23.0,80.0
349,zara,36.0,entrée de gamme / mass market,23.0,80.0
350,zara,40.0,entrée de gamme / mass market,23.0,80.0
351,zara,30.0,entrée de gamme / mass market,23.0,80.0
352,zara,60.0,entrée de gamme / mass market,23.0,80.0
353,zara,35.0,entrée de gamme / mass market,23.0,80.0
354,zara,35.0,entrée de gamme / mass market,23.0,80.0
355,zara,35.0,entrée de gamme / mass market,23.0,80.0
356,zara,50.0,entrée de gamme / mass market,23.0,80.0
357,zara,35.0,entrée de gamme / mass market,23.0,80.0
358,zara,75.0,entrée de gamme / mass market,23.0,80.0
359,zara,30.0,entrée de gamme / mass market,23.0,80.0
360,zara,27.0,entrée de gamme / mass market,23.0,80.0
361,zara,36.68,entrée de gamme / mass market,23.0,80.0
362,zara,25.0,entrée de gamme / mass market,23.0,80.0
363,zara,35.0,entrée de gamme / mass market,23.0,80.0
364,zara,48.0,entrée de gamme / mass market,23.0,80.0
365,zara,40.0,entrée de gamme / mass market,23.0,80.0
366,zara,45.0,entrée de gamme / mass market,23.0,80.0
367,zara,48.0,entrée de gamme / mass market,23.0,80.0
368,zara,30.0,entrée de gamme / mass market,23.0,80.0
369,zara,45.0,entrée de gamme / mass market,23.0,80.0
370,zara,70.0,entrée de gamme / mass market,23.0,80.0
371,zara,47.0,entrée de gamme / mass market,23.0,80.0
372,zara,35.0,entrée de gamme / mass market,23.0,80.0
373,zara,55.0,entrée de gamme / mass market,23.0,80.0
374,zara,49.0,entrée de gamme / mass market,23.0,80.0
375,zara,45.0,entrée de gamme / mass market,23.0,80.0
376,zara,39.0,entrée de gamme / mass market,23.0,80.0
377,zara,45.0,entrée de gamme / mass market,23.0,80.0
378,zara,49.0,entrée de gamme / mass market,23.0,80.0
379,zara,45.0,entrée de gamme / mass market,23.0,80.0
380,zara,30.0,entrée de gamme / mass market,23.0,80.0
381,zara,20.0,entrée de gamme / mass market,23.0,80.0
382,zara,35.86,entrée de gamme / mass market,23.0,80.0
383,zara,58.58,entrée de gamme / mass market,23.0,80.0
384,zara,75.14,entrée de gamme / mass market,23.0,80.0
385,zara,25.29,entrée de gamme / mass market,23.0,80.0
386,zara,31.37,entrée de gamme / mass market,23.0,80.0
387,zara,52.1,entrée de gamme / mass market,23.0,80.0
388,zara,50.2,entrée de gamme / mass market,23.0,80.0
389,zara,33.06,entrée de gamme / mass market,23.0,80.0
390,zara,25.05,entrée de gamme / mass market,23.0,80.0
391,zara,39.44,entrée de gamme / mass market,23.0,80.0
392,zara,50.09,entrée de gamme / mass market,23.0,80.0
393,zara,25.05,entrée de gamme / mass market,23.0,80.0
394,zara,48.09,entrée de gamme / mass market,23.0,80.0
395,zara,37.07,entrée de gamme / mass market,23.0,80.0
396,sandro,75.0,premium / luxe abordable,165.0,245.0
397,sandro,100.0,premium / luxe abordable,165.0,245.0
398,sandro,139.0,premium / luxe abordable,165.0,245.0
399,sandro,39.0,premium / luxe abordable,165.0,245.0
400,sandro,60.0,premium / luxe abordable,165.0,245.0
401,sandro,80.0,premium / luxe abordable,165.0,245.0
402,sandro,50.0,premium / luxe abordable,165.0,245.0
403,sandro,85.0,premium / luxe abordable,165.0,245.0
404,sandro,61.0,premium / luxe abordable,165.0,245.0
405,sandro,100.0,premium / luxe abordable,165.0,245.0
406,sandro,85.0,premium / luxe abordable,165.0,245.0
407,sandro,165.0,premium / luxe abordable,165.0,245.0
408,sandro,180.0,premium / luxe abordable,165.0,245.0
409,sandro,105.0,premium / luxe abordable,165.0,245.0
410,sandro,100.0,premium / luxe abordable,165.0,245.0
411,sandro,120.0,premium / luxe abordable,165.0,245.0
412,sandro,120.0,premium / luxe abordable,165.0,245.0
413,sandro,100.0,premium / luxe abordable,165.0,245.0
