,brand,prix,Segment de marché,min,max
312,balmain,105.00,luxe & création,220.0,650.0
313,balmain,10.00,luxe & création,220.0,650.0
314,balmain,150.00,luxe & création,220.0,650.0
315,balmain,190.00,luxe & création,220.0,650.0
316,balmain,100.00,luxe & création,220.0,650.0
317,balmain,45.00,luxe & création,220.0,650.0
318,balmain,75.00,luxe & création,220.0,650.0
319,balmain,11.00,luxe & création,220.0,650.0
320,balmain,50.00,luxe & création,220.0,650.0
321,balmain,50.00,luxe & création,220.0,650.0
322,balmain,140.00,luxe & création,220.0,650.0
323,balmain,60.00,luxe & création,220.0,650.0
324,balmain,70.00,luxe & création,220.0,650.0
325,balmain,39.00,luxe & création,220.0,650.0
326,balmain,129.99,luxe & création,220.0,650.0
327,balmain,50.00,luxe & création,220.0,650.0
328,balmain,60.00,luxe & création,220.0,650.0
329,balmain,120.00,luxe & création,220.0,650.0
330,balmain,100.00,luxe & création,220.0,650.0
331,balmain,40.00,luxe & création,220.0,650.0
332,balmain,95.00,luxe & création,220.0,650.0
333,balmain,70.00,luxe & création,220.0,650.0
334,balmain,90.00,luxe & création,220.0,650.0
335,balmain,215.00,luxe & création,220.0,650.0
336,balmain,80.00,luxe & création,220.0,650.0
337,balmain,60.00,luxe & création,220.0,650.0
338,balmain,75.00,luxe & création,220.0,650.0
339,balmain,35.00,luxe & création,220.0,650.0
340,balmain,39.00,luxe & création,220.0,650.0
341,balmain,50.00,luxe & création,220.0,650.0
342,balmain,240.00,luxe & création,220.0,650.0
343,balmain,95.00,luxe & création,220.0,650.0
344,balmain,69.00,luxe & création,220.0,650.0
345,balmain,100.00,luxe & création,220.0,650.0
346,balmain,60.00,luxe & création,220.0,650.0
347,balmain,60.00,luxe & création,220.0,650.0
348,balmain,50.00,luxe & création,220.0,650.0
349,balmain,60.00,luxe & création,220.0,650.0
350,balmain,25.00,luxe & création,220.0,650.0
351,balmain,69.00,luxe & création,220.0,650.0
352,balmain,200.00,luxe & création,220.0,650.0
353,balmain,80.00,luxe & création,220.0,650.0
354,balmain,45.00,luxe & création,220.0,650.0
355,balmain,90.00,luxe & création,220.0,650.0
356,balmain,60.00,luxe & création,220.0,650.0
357,balmain,50.00,luxe & création,220.0,650.0
358,balmain,8.00,luxe & création,220.0,650.0
359,balmain,40.00,luxe & création,220.0,650.0
360,balmain,40.00,luxe & création,220.0,650.0
361,balmain,28.00,luxe & création,220.0,650.0
362,balmain,45.00,luxe & création,220.0,650.0
363,balmain,100.00,luxe & création,220.0,650.0
364,balmain,60.00,luxe & création,220.0,650.0
365,balmain,50.00,luxe & création,220.0,650.0
366,balmain,75.00,luxe & création,220.0,650.0
367,balmain,90.00,luxe & création,220.0,650.0
368,balmain,75.00,luxe & création,220.0,650.0
369,balmain,85.00,luxe & création,220.0,650.0
370,balmain,85.00,luxe & création,220.0,650.0
371,balmain,140.00,luxe & création,220.0,650.0
372,balmain,75.00,luxe & création,220.0,650.0
373,balmain,90.00,luxe & création,220.0,650.0
374,balmain,45.00,luxe & création,220.0,650.0
375,balmain,75.00,luxe & création,220.0,650.0
376,balmain,90.00,luxe & création,220.0,650.0
377,balmain,45.00,luxe & création,220.0,650.0
378,balmain,70.00,luxe & création,220.0,650.0
379,balmain,75.00,luxe & création,220.0,650.0
380,balmain,80.00,luxe & création,220.0,650.0
381,balmain,50.00,luxe & création,220.0,650.0
382,balmain,110.00,luxe & création,220.0,650.0
383,balmain,70.00,luxe & création,220.0,650.0
384,balmain,68.00,luxe & création,220.0,650.0
385,balmain,80.00,luxe & création,220.0,650.0
386,balmain,135.00,luxe & création,220.0,650.0
387,balmain,60.00,luxe & création,220.0,650.0
388,balmain,105.00,luxe & création,220.0,650.0
389,balmain,70.00,luxe & création,220.0,650.0
390,balmain,150.00,luxe & création,220.0,650.0
391,balmain,60.00,luxe & création,220.0,650.0
392,balmain,50.00,luxe & création,220.0,650.0
393,balmain,150.00,luxe & création,220.0,650.0
394,balmain,50.00,luxe & création,220.0,650.0
395,balmain,50.00,luxe & création,220.0,650.0
396,balmain,100.00,luxe & création,220.0,650.0
397,balmain,80.00,luxe & création,220.0,650.0
398,balmain,60.00,luxe & création,220.0,650.0
399,balmain,60.00,luxe & création,220.0,650.0
400,balmain,60.00,luxe & création,220.0,650.0
401,balmain,60.00,luxe & création,220.0,650.0
402,balmain,50.00,luxe & création,220.0,650.0
403,balmain,70.00,luxe & création,220.0,650.0
404,balmain,100.00,luxe & création,220.0,650.0
405,balmain,55.00,luxe & création,220.0,650.0
406,balmain,65.00,luxe & création,220.0,650.0
407,balmain,75.00,luxe & création,220.0,650.0
408,balmain,70.00,luxe & création,220.0,650.0
409,balmain,80.00,luxe & création,220.0,650.0
410,balmain,45.00,luxe & création,220.0,650.0
411,balmain,35.00,luxe & création,220.0,650.0
412,balmain,60.00,luxe & création,220.0,650.0
413,balmain,95.00,luxe & création,220.0,650.0
414,balmain,50.00,luxe & création,220.0,650.0
415,balmain,99.00,luxe & création,220.0,650.0
416,balmain,70.00,luxe & création,220.0,650.0
417,balmain,55.00,luxe & création,220.0,650.0
418,balmain,50.00,luxe & création,220.0,650.0
419,balmain,80.00,luxe & création,220.0,650.0
420,balmain,150.00,luxe & création,220.0,650.0
421,balmain,60.00,luxe & création,220.0,650.0
422,balmain,70.00,luxe & création,220.0,650.0
423,balmain,75.00,luxe & création,220.0,650.0
424,balmain,70.00,luxe & création,220.0,650.0
425,balmain,90.00,luxe & création,220.0,650.0
426,balmain,73.00,luxe & création,220.0,650.0
427,balmain,100.00,luxe & création,220.0,650.0
428,balmain,20.00,luxe & création,220.0,650.0
429,balmain,70.00,luxe & création,220.0,650.0
430,balmain,70.00,luxe & création,220.0,650.0
431,balmain,45.00,luxe & création,220.0,650.0
432,balmain,70.00,luxe & création,220.0,650.0
433,balmain,70.00,luxe & création,220.0,650.0
434,balmain,85.00,luxe & création,220.0,650.0
435,balmain,80.00,luxe & création,220.0,650.0
436,balmain,55.00,luxe & création,220.0,650.0
437,balmain,70.00,luxe & création,220.0,650.0
438,balmain,100.00,luxe & création,220.0,650.0
439,balmain,85.00,luxe & création,220.0,650.0
440,balmain,80.00,luxe & création,220.0,650.0
441,balmain,75.00,luxe & création,220.0,650.0
442,balmain,50.00,luxe & création,220.0,650.0
443,balmain,55.00,luxe & création,220.0,650.0
444,balmain,80.00,luxe & création,220.0,650.0
445,balmain,100.00,luxe & création,220.0,650.0
446,balmain,220.00,luxe & création,220.0,650.0
447,balmain,85.00,luxe & création,220.0,650.0
448,balmain,140.00,luxe & création,220.0,650.0
449,balmain,80.00,luxe & création,220.0,650.0
450,balmain,80.00,luxe & création,220.0,650.0
451,balmain,80.00,luxe & création,220.0,650.0
452,balmain,85.00,luxe & création,220.0,650.0
453,balmain,120.00,luxe & création,220.0,650.0
454,balmain,30.00,luxe & création,220.0,650.0
455,balmain,100.00,luxe & création,220.0,650.0
456,balmain,85.00,luxe & création,220.0,650.0
457,balmain,77.00,luxe & création,220.0,650.0
458,balmain,120.00,luxe & création,220.0,650.0
459,balmain,120.00,luxe & création,220.0,650.0
460,balmain,80.00,luxe & création,220.0,650.0
461,balmain,25.00,luxe & création,220.0,650.0
462,balmain,110.00,luxe & création,220.0,650.0
463,balmain,55.00,luxe & création,220.0,650.0
464,balmain,120.00,luxe & création,220.0,650.0
465,balmain,50.00,luxe & création,220.0,650.0
466,balmain,80.00,luxe & création,220.0,650.0
467,balmain,100.00,luxe & création,220.0,650.0
468,balmain,135.00,luxe & création,220.0,650.0
469,balmain,100.00,luxe & création,220.0,650.0
470,balmain,90.00,luxe & création,220.0,650.0
471,balmain,40.00,luxe & création,220.0,650.0
472,balmain,80.00,luxe & création,220.0,650.0
473,balmain,100.00,luxe & création,220.0,650.0
474,balmain,80.00,luxe & création,220.0,650.0
475,balmain,40.00,luxe & création,220.0,650.0
476,balmain,80.00,luxe & création,220.0,650.0
477,balmain,100.00,luxe & création,220.0,650.0
478,balmain,80.00,luxe & création,220.0,650.0
479,balmain,220.00,luxe & création,220.0,650.0
480,balmain,100.00,luxe & création,220.0,650.0
481,balmain,79.00,luxe & création,220.0,650.0
482,balmain,100.00,luxe & création,220.0,650.0
483,balmain,120.00,luxe & création,220.0,650.0
484,balmain,100.00,luxe & création,220.0,650.0
485,balmain,70.00,luxe & création,220.0,650.0
486,balmain,110.00,luxe & création,220.0,650.0
487,balmain,150.00,luxe & création,220.0,650.0
488,balmain,75.00,luxe & création,220.0,650.0
489,balmain,80.00,luxe & création,220.0,650.0
490,balmain,100.00,luxe & création,220.0,650.0
491,balmain,120.00,luxe & création,220.0,650.0
492,balmain,90.00,luxe & création,220.0,650.0
493,balmain,90.00,luxe & création,220.0,650.0
494,balmain,60.00,luxe & création,220.0,650.0
495,balmain,80.00,luxe & création,220.0,650.0
496,balmain,80.00,luxe & création,220.0,650.0
497,balmain,70.00,luxe & création,220.0,650.0
498,balmain,85.00,luxe & création,220.0,650.0
499,balmain,70.00,luxe & création,220.0,650.0
500,balmain,150.00,luxe & création,220.0,650.0
501,balmain,150.00,luxe & création,220.0,650.0
502,balmain,130.00,luxe & création,220.0,650.0
503,balmain,60.00,luxe & création,220.0,650.0
504,balmain,100.00,luxe & création,220.0,650.0
505,balmain,100.00,luxe & création,220.0,650.0
506,balmain,150.00,luxe & création,220.0,650.0
507,balmain,105.00,luxe & création,220.0,650.0
508,balmain,8.00,luxe & création,220.0,650.0
509,balmain,80.00,luxe & création,220.0,650.0
510,balmain,90.00,luxe & création,220.0,650.0
511,balmain,100.00,luxe & création,220.0,650.0
512,balmain,85.00,luxe & création,220.0,650.0
513,balmain,180.00,luxe & création,220.0,650.0
514,balmain,130.00,luxe & création,220.0,650.0
515,balmain,110.00,luxe & création,220.0,650.0
516,balmain,70.00,luxe & création,220.0,650.0
517,balmain,250.00,luxe & création,220.0,650.0
518,balmain,39.00,luxe & création,220.0,650.0
519,balmain,65.00,luxe & création,220.0,650.0
520,balmain,190.00,luxe & création,220.0,650.0
521,balmain,275.00,luxe & création,220.0,650.0
522,balmain,60.00,luxe & création,220.0,650.0
523,balmain,150.00,luxe & création,220.0,650.0
524,balmain,100.00,luxe & création,220.0,650.0
525,balmain,70.00,luxe & création,220.0,650.0
526,balmain,50.00,luxe & création,220.0,650.0
527,balmain,120.00,luxe & création,220.0,650.0
528,balmain,50.00,luxe & création,220.0,650.0
529,balmain,120.00,luxe & création,220.0,650.0
530,balmain,250.00,luxe & création,220.0,650.0
531,balmain,27.50,luxe & création,220.0,650.0
532,balmain,140.00,luxe & création,220.0,650.0
533,balmain,120.00,luxe & création,220.0,650.0
534,balmain,110.00,luxe & création,220.0,650.0
535,balmain,100.00,luxe & création,220.0,650.0
536,balmain,85.00,luxe & création,220.0,650.0
537,balmain,140.00,luxe & création,220.0,650.0
538,balmain,80.00,luxe & création,220.0,650.0
539,balmain,130.00,luxe & création,220.0,650.0
540,balmain,100.00,luxe & création,220.0,650.0
541,balmain,80.00,luxe & création,220.0,650.0
542,balmain,50.00,luxe & création,220.0,650.0
543,balmain,99.00,luxe & création,220.0,650.0
544,balmain,75.00,luxe & création,220.0,650.0
545,balmain,220.00,luxe & création,220.0,650.0
546,balmain,95.00,luxe & création,220.0,650.0
547,balmain,100.00,luxe & création,220.0,650.0
548,balmain,80.00,luxe & création,220.0,650.0
549,balmain,280.00,luxe & création,220.0,650.0
550,balmain,80.00,luxe & création,220.0,650.0
551,balmain,280.00,luxe & création,220.0,650.0
552,balmain,120.00,luxe & création,220.0,650.0
553,balmain,85.00,luxe & création,220.0,650.0
554,balmain,175.00,luxe & création,220.0,650.0
555,balmain,100.00,luxe & création,220.0,650.0
556,balmain,120.00,luxe & création,220.0,650.0
557,balmain,85.00,luxe & création,220.0,650.0
558,balmain,120.00,luxe & création,220.0,650.0
559,balmain,180.00,luxe & création,220.0,650.0
560,balmain,120.00,luxe & création,220.0,650.0
561,balmain,280.00,luxe & création,220.0,650.0
562,balmain,120.00,luxe & création,220.0,650.0
563,balmain,74.90,luxe & création,220.0,650.0
564,balmain,100.00,luxe & création,220.0,650.0
565,balmain,100.00,luxe & création,220.0,650.0
566,balmain,250.00,luxe & création,220.0,650.0
567,balmain,100.00,luxe & création,220.0,650.0
568,balmain,100.00,luxe & création,220.0,650.0
569,balmain,195.00,luxe & création,220.0,650.0
570,balmain,130.00,luxe & création,220.0,650.0
571,balmain,140.00,luxe & création,220.0,650.0
572,balmain,90.00,luxe & création,220.0,650.0
573,balmain,160.00,luxe & création,220.0,650.0
574,balmain,60.00,luxe & création,220.0,650.0
575,balmain,100.00,luxe & création,220.0,650.0
576,balmain,65.00,luxe & création,220.0,650.0
577,balmain,200.00,luxe & création,220.0,650.0
578,balmain,220.00,luxe & création,220.0,650.0
579,balmain,90.00,luxe & création,220.0,650.0
580,balmain,75.00,luxe & création,220.0,650.0
