,brand,prix,Segment de marché,min,max
277,ralph lauren,19.00,premium / luxe abordable,83.0,269.0
278,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
279,ralph lauren,22.00,premium / luxe abordable,83.0,269.0
280,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
281,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
282,ralph lauren,18.00,premium / luxe abordable,83.0,269.0
283,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
284,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
285,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
286,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
287,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
288,ralph lauren,18.00,premium / luxe abordable,83.0,269.0
289,ralph lauren,12.00,premium / luxe abordable,83.0,269.0
290,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
291,ralph lauren,22.00,premium / luxe abordable,83.0,269.0
292,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
293,ralph lauren,14.00,premium / luxe abordable,83.0,269.0
294,ralph lauren,18.00,premium / luxe abordable,83.0,269.0
295,ralph lauren,24.00,premium / luxe abordable,83.0,269.0
296,ralph lauren,25.00,premium / luxe abordable,83.0,269.0
297,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
298,ralph lauren,30.00,premium / luxe abordable,83.0,269.0
299,ralph lauren,18.00,premium / luxe abordable,83.0,269.0
300,ralph lauren,36.00,premium / luxe abordable,83.0,269.0
301,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
302,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
303,ralph lauren,20.00,premium / luxe abordable,83.0,269.0
304,ralph lauren,40.00,premium / luxe abordable,83.0,269.0
305,ralph lauren,12.00,premium / luxe abordable,83.0,269.0
306,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
307,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
308,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
309,ralph lauren,12.00,premium / luxe abordable,83.0,269.0
310,ralph lauren,8.00,premium / luxe abordable,83.0,269.0
311,ralph lauren,12.00,premium / luxe abordable,83.0,269.0
312,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
313,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
314,ralph lauren,30.00,premium / luxe abordable,83.0,269.0
315,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
316,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
317,ralph lauren,29.90,premium / luxe abordable,83.0,269.0
318,ralph lauren,12.00,premium / luxe abordable,83.0,269.0
319,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
320,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
